Player,year,pct_of_cap,salary_cap,YRS,is_retained,Cap_Pct,Rk,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Rk_t1,Age_t1,G_t1,GS_t1,MP_t1,FG_t1,FGA_t1,FG%_t1,3P_t1,3PA_t1,3P%_t1,2P_t1,2PA_t1,2P%_t1,eFG%_t1,FT_t1,FTA_t1,FT%_t1,ORB_t1,DRB_t1,TRB_t1,AST_t1,STL_t1,BLK_t1,TOV_t1,PF_t1,PTS_t1,PER_t1,TS%_t1,3PAr_t1,FTr_t1,ORB%_t1,DRB%_t1,TRB%_t1,AST%_t1,STL%_t1,BLK%_t1,TOV%_t1,USG%_t1,OWS_t1,DWS_t1,WS_t1,WS/48_t1,OBPM_t1,DBPM_t1,BPM_t1,VORP_t1,Rk_t2,Age_t2,G_t2,GS_t2,MP_t2,FG_t2,FGA_t2,FG%_t2,3P_t2,3PA_t2,3P%_t2,2P_t2,2PA_t2,2P%_t2,eFG%_t2,FT_t2,FTA_t2,FT%_t2,ORB_t2,DRB_t2,TRB_t2,AST_t2,STL_t2,BLK_t2,TOV_t2,PF_t2,PTS_t2,PER_t2,TS%_t2,3PAr_t2,FTr_t2,ORB%_t2,DRB%_t2,TRB%_t2,AST%_t2,STL%_t2,BLK%_t2,TOV%_t2,USG%_t2,OWS_t2,DWS_t2,WS_t2,WS/48_t2,OBPM_t2,DBPM_t2,BPM_t2,VORP_t2
Buddy Hield,2024,0.0625,136021000,4,0,0.0625,2.9574468085106385,0.6595744680851063,1.7872340425531914,0.8936170212765957,0.5468085106382978,0.09361702127659575,0.2148936170212766,0.00927659574468085,0.055319148936170216,0.14468085106382977,0.008212765957446808,0.03829787234042553,0.07234042553191489,0.01146808510638298,0.01202127659574468,0.01276595744680851,0.014893617021276595,0.01874468085106383,0.014893617021276595,0.05319148936170213,0.06808510638297872,0.05957446808510638,0.01702127659574468,0.010638297872340425,0.02553191489361702,0.0425531914893617,0.2574468085106383,0.28297872340425534,0.012297872340425531,0.01421276595744681,0.0014680851063829789,0.06595744680851064,0.23191489361702128,0.14893617021276595,0.30851063829787234,0.03404255319148936,0.03404255319148936,0.22340425531914893,0.4085106382978723,0.04042553191489361,0.03404255319148936,0.07446808510638298,0.0016382978723404255,0.02127659574468085,-0.01276595744680851,0.00851063829787234,0.027659574468085108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caleb Martin,2024,0.0653,136021000,4,0,0.0653,3.872340425531915,0.5957446808510638,1.3617021276595744,0.48936170212765956,0.5829787234042553,0.08085106382978723,0.1851063829787234,0.009170212765957447,0.027659574468085108,0.07659574468085106,0.007425531914893617,0.05319148936170213,0.10851063829787233,0.010404255319148936,0.010723404255319148,0.02553191489361702,0.031914893617021274,0.016553191489361702,0.02553191489361702,0.06808510638297872,0.09361702127659575,0.04680851063829788,0.014893617021276595,0.010638297872340425,0.02553191489361702,0.0425531914893617,0.2127659574468085,0.22978723404255322,0.011297872340425532,0.008829787234042553,0.0037659574468085102,0.1,0.2872340425531915,0.19361702127659575,0.25106382978723407,0.027659574468085108,0.03404255319148936,0.24042553191489363,0.36808510638297876,0.00425531914893617,0.04680851063829788,0.05106382978723404,0.0014042553191489363,-0.04680851063829788,0.00425531914893617,-0.0425531914893617,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isaac Okoro,2024,0.0724,136021000,3,1,0.0724,4.170212765957447,0.48936170212765956,1.4680851063829787,0.8936170212765957,0.5808510638297872,0.07234042553191489,0.14893617021276595,0.010425531914893617,0.02553191489361702,0.06595744680851064,0.008319148936170213,0.04680851063829788,0.08085106382978723,0.012127659574468085,0.01227659574468085,0.027659574468085108,0.0425531914893617,0.0144468085106383,0.02127659574468085,0.0425531914893617,0.06382978723404255,0.04042553191489361,0.01702127659574468,0.010638297872340425,0.01702127659574468,0.0425531914893617,0.2,0.24255319148936172,0.01274468085106383,0.009531914893617021,0.0060638297872340425,0.0851063829787234,0.17446808510638295,0.12978723404255318,0.20212765957446807,0.031914893617021274,0.03404255319148936,0.19361702127659575,0.2957446808510638,0.04468085106382979,0.0425531914893617,0.08936170212765958,0.0022553191489361702,-0.03829787234042553,0.014893617021276595,-0.02340425531914894,0.00851063829787234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Max Christie,2024,0.0508,136021000,4,1,0.0508,8.25531914893617,0.425531914893617,1.425531914893617,0.14893617021276595,0.3,0.031914893617021274,0.07659574468085106,0.009085106382978722,0.01276595744680851,0.03829787234042553,0.007574468085106383,0.019148936170212766,0.03829787234042553,0.010553191489361702,0.010957446808510638,0.010638297872340425,0.014893617021276595,0.016659574468085105,0.00425531914893617,0.04042553191489361,0.04468085106382979,0.019148936170212766,0.006382978723404255,0.006382978723404255,0.010638297872340425,0.019148936170212766,0.08936170212765958,0.17872340425531916,0.011574468085106383,0.010425531914893617,0.004063829787234042,0.04042553191489361,0.3021276595744681,0.17872340425531916,0.1702127659574468,0.02127659574468085,0.03404255319148936,0.25106382978723407,0.28936170212765955,-0.002127659574468085,0.01702127659574468,0.014893617021276595,0.0007659574468085106,-0.06808510638297872,-0.00851063829787234,-0.07659574468085106,-0.00851063829787234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jonas Valanciunas,2024,0.0704,136021000,3,0,0.0704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Derrick Jones Jr.,2024,0.0677,136021000,3,0,0.0677,4.51063829787234,0.5531914893617021,1.6170212765957446,1.4042553191489362,0.5,0.06595744680851064,0.13829787234042554,0.010276595744680851,0.02340425531914894,0.06595744680851064,0.007297872340425533,0.04468085106382979,0.07234042553191489,0.013042553191489361,0.01204255319148936,0.027659574468085108,0.03829787234042553,0.015170212765957446,0.02340425531914894,0.04680851063829788,0.0702127659574468,0.02127659574468085,0.014893617021276595,0.014893617021276595,0.019148936170212766,0.03404255319148936,0.1829787234042553,0.24893617021276596,0.012595744680851064,0.010276595744680851,0.005851063829787235,0.10638297872340426,0.21914893617021278,0.16382978723404257,0.11702127659574468,0.02978723404255319,0.05319148936170213,0.22340425531914893,0.3170212765957447,0.031914893617021274,0.03404255319148936,0.06595744680851064,0.0017659574468085108,-0.027659574468085108,-0.006382978723404255,-0.031914893617021274,0.00425531914893617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyle Anderson,2024,0.0625,136021000,3,0,0.0625,6.1063829787234045,0.6382978723404256,1.6808510638297873,0.2127659574468085,0.48085106382978726,0.05319148936170213,0.11702127659574468,0.009787234042553192,0.002127659574468085,0.01276595744680851,0.0048723404255319154,0.05106382978723404,0.10425531914893618,0.010382978723404256,0.010042553191489362,0.02553191489361702,0.036170212765957444,0.015063829787234041,0.01702127659574468,0.057446808510638304,0.07446808510638298,0.08936170212765958,0.019148936170212766,0.01276595744680851,0.02553191489361702,0.03404255319148936,0.13617021276595745,0.2702127659574468,0.010914893617021276,0.0023617021276595746,0.006723404255319149,0.0851063829787234,0.2765957446808511,0.1851063829787234,0.5319148936170213,0.0425531914893617,0.04893617021276595,0.33191489361702126,0.30851063829787234,0.02978723404255319,0.06595744680851064,0.09574468085106383,0.0025744680851063828,-0.03404255319148936,0.057446808510638304,0.02340425531914894,0.02978723404255319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naji Marshall,2024,0.061,136021000,3,0,0.061,5.361702127659575,0.5531914893617021,1.4042553191489362,0.02127659574468085,0.40425531914893614,0.055319148936170216,0.11914893617021276,0.009851063829787234,0.019148936170212766,0.04893617021276595,0.00823404255319149,0.036170212765957444,0.0702127659574468,0.01097872340425532,0.011531914893617021,0.02127659574468085,0.027659574468085108,0.016829787234042555,0.01702127659574468,0.05957446808510638,0.07659574468085106,0.04042553191489361,0.014893617021276595,0.00425531914893617,0.02127659574468085,0.02978723404255319,0.15106382978723404,0.2702127659574468,0.01225531914893617,0.008702127659574467,0.004978723404255319,0.10212765957446808,0.3489361702127659,0.225531914893617,0.28936170212765955,0.04042553191489361,0.019148936170212766,0.2936170212765958,0.3468085106382979,0.02127659574468085,0.03404255319148936,0.055319148936170216,0.002127659574468085,-0.027659574468085108,0.010638297872340425,-0.014893617021276595,0.00851063829787234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jalen Smith,2024,0.061,136021000,3,0,0.061,3.9574468085106385,0.48936170212765956,1.297872340425532,0.2978723404255319,0.3659574468085106,0.08085106382978723,0.13829787234042554,0.012595744680851064,0.02127659574468085,0.05106382978723404,0.009021276595744681,0.05957446808510638,0.08723404255319148,0.014659574468085105,0.014255319148936171,0.02553191489361702,0.036170212765957444,0.014723404255319148,0.03829787234042553,0.07872340425531915,0.11702127659574468,0.02127659574468085,0.006382978723404255,0.01276595744680851,0.014893617021276595,0.0425531914893617,0.21063829787234042,0.4404255319148936,0.01451063829787234,0.007765957446808511,0.0055957446808510645,0.2574468085106383,0.5170212765957447,0.3872340425531915,0.1702127659574468,0.01702127659574468,0.06170212765957447,0.19361702127659575,0.4127659574468085,0.06595744680851064,0.019148936170212766,0.0851063829787234,0.003872340425531915,0.06808510638297872,-0.01702127659574468,0.05106382978723404,0.02553191489361702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goga Bitadze,2024,0.0644,136021000,3,1,0.0644,7.297872340425532,0.5106382978723404,1.3191489361702127,0.7021276595744681,0.32765957446808514,0.0425531914893617,0.07234042553191489,0.012829787234042553,0.0,0.00425531914893617,0.0030425531914893616,0.0425531914893617,0.06595744680851064,0.013531914893617021,0.012936170212765958,0.019148936170212766,0.02978723404255319,0.013936170212765959,0.03829787234042553,0.06170212765957447,0.0978723404255319,0.027659574468085108,0.010638297872340425,0.02553191489361702,0.014893617021276595,0.036170212765957444,0.10638297872340426,0.37872340425531914,0.013382978723404255,0.001425531914893617,0.008851063829787233,0.28297872340425534,0.4659574468085106,0.3723404255319149,0.24893617021276596,0.036170212765957444,0.14893617021276595,0.32127659574468087,0.28297872340425534,0.03829787234042553,0.04042553191489361,0.07872340425531915,0.0039574468085106385,-0.014893617021276595,0.05957446808510638,0.04468085106382979,0.02127659574468085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moritz Wagner,2024,0.0782,136021000,2,1,0.0782,3.4680851063829787,0.5531914893617021,1.702127659574468,0.02127659574468085,0.37659574468085105,0.08936170212765958,0.1468085106382979,0.012787234042553192,0.010638297872340425,0.02978723404255319,0.007021276595744681,0.07872340425531915,0.11702127659574468,0.014319148936170213,0.013531914893617021,0.04468085106382979,0.055319148936170216,0.01731914893617021,0.031914893617021274,0.06170212765957447,0.09148936170212765,0.02553191489361702,0.010638297872340425,0.006382978723404255,0.02553191489361702,0.0425531914893617,0.23191489361702128,0.43829787234042555,0.014382978723404256,0.0044255319148936165,0.007872340425531916,0.20425531914893616,0.41063829787234046,0.30638297872340425,0.23829787234042552,0.02978723404255319,0.02978723404255319,0.27872340425531916,0.48510638297872344,0.07446808510638298,0.0425531914893617,0.11914893617021276,0.004,0.036170212765957444,0.006382978723404255,0.0425531914893617,0.02978723404255319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saddiq Bey,2024,0.0458,136021000,3,0,0.0458,2.404255319148936,0.5106382978723404,1.3404255319148937,1.0851063829787233,0.6957446808510639,0.0978723404255319,0.23617021276595743,0.008851063829787233,0.03829787234042553,0.12127659574468086,0.006723404255319149,0.05957446808510638,0.11489361702127661,0.011106382978723404,0.010574468085106382,0.057446808510638304,0.06808510638297872,0.017808510638297873,0.057446808510638304,0.08297872340425531,0.13829787234042554,0.031914893617021274,0.01702127659574468,0.00425531914893617,0.019148936170212766,0.02978723404255319,0.29148936170212764,0.27872340425531916,0.011680851063829788,0.010936170212765958,0.006191489361702127,0.18085106382978725,0.2851063829787234,0.23191489361702128,0.1276595744680851,0.02553191489361702,0.010638297872340425,0.13617021276595745,0.3617021276595745,0.05957446808510638,0.014893617021276595,0.07446808510638298,0.001723404255319149,0.002127659574468085,-0.0425531914893617,-0.03829787234042553,0.002127659574468085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kelly Oubre Jr.,2024,0.0567999999999999,136021000,2,1,0.0567999999999999,1.9574468085106382,0.5957446808510638,1.446808510638298,1.1063829787234043,0.6425531914893617,0.12127659574468086,0.274468085106383,0.009382978723404255,0.031914893617021274,0.10212765957446808,0.006617021276595744,0.08936170212765958,0.1723404255319149,0.011000000000000001,0.010595744680851064,0.055319148936170216,0.07234042553191489,0.015957446808510637,0.02978723404255319,0.07659574468085106,0.10638297872340426,0.031914893617021274,0.02340425531914894,0.014893617021276595,0.027659574468085108,0.06170212765957447,0.32765957446808514,0.2872340425531915,0.011382978723404257,0.007872340425531916,0.005617021276595745,0.10638297872340426,0.2872340425531915,0.1957446808510638,0.15531914893617021,0.03829787234042553,0.04468085106382979,0.17446808510638295,0.47659574468085103,0.01276595744680851,0.05106382978723404,0.06382978723404255,0.0014893617021276596,-0.031914893617021274,-0.014893617021276595,-0.04893617021276595,-0.002127659574468085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kris Dunn,2024,0.0368,136021000,3,0,0.0368,6.808510638297872,0.6170212765957447,1.4042553191489362,0.6808510638297872,0.40212765957446805,0.04680851063829788,0.1,0.01,0.01276595744680851,0.036170212765957444,0.007851063829787234,0.03404255319148936,0.06595744680851064,0.011170212765957447,0.011382978723404257,0.006382978723404255,0.010638297872340425,0.014638297872340424,0.01702127659574468,0.04468085106382979,0.06170212765957447,0.08085106382978723,0.02127659574468085,0.00851063829787234,0.02553191489361702,0.0425531914893617,0.11489361702127661,0.2723404255319149,0.011617021276595746,0.007553191489361702,0.0021702127659574467,0.09361702127659575,0.25957446808510637,0.17659574468085107,0.5765957446808511,0.055319148936170216,0.0425531914893617,0.4148936170212766,0.28936170212765955,0.02340425531914894,0.019148936170212766,0.0425531914893617,0.0016170212765957447,-0.031914893617021274,0.02978723404255319,-0.002127659574468085,0.01276595744680851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simone Fontecchio,2024,0.0547,136021000,2,1,0.0547,3.5531914893617023,0.5957446808510638,1.4042553191489362,0.9148936170212766,0.5297872340425531,0.08085106382978723,0.17659574468085107,0.009787234042553192,0.0425531914893617,0.10851063829787233,0.008531914893617022,0.03829787234042553,0.06808510638297872,0.01172340425531915,0.012382978723404254,0.01702127659574468,0.02127659574468085,0.017404255319148933,0.02127659574468085,0.05957446808510638,0.07872340425531915,0.031914893617021274,0.014893617021276595,0.006382978723404255,0.02127659574468085,0.036170212765957444,0.22340425531914893,0.2574468085106383,0.01276595744680851,0.012957446808510638,0.002553191489361702,0.09148936170212765,0.25957446808510637,0.17659574468085107,0.1851063829787234,0.027659574468085108,0.02553191489361702,0.22340425531914893,0.35106382978723405,0.031914893617021274,0.01276595744680851,0.04468085106382979,0.001297872340425532,0.0,-0.02127659574468085,-0.02127659574468085,0.00851063829787234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Okogie,2024,0.0587,136021000,2,1,0.0587,7.638297872340425,0.5319148936170213,1.2765957446808511,0.23404255319148937,0.3404255319148936,0.02978723404255319,0.07234042553191489,0.008872340425531915,0.010638297872340425,0.03404255319148936,0.006574468085106383,0.02127659574468085,0.04042553191489361,0.010829787234042553,0.010382978723404256,0.027659574468085108,0.036170212765957444,0.015851063829787234,0.02553191489361702,0.027659574468085108,0.055319148936170216,0.02340425531914894,0.01702127659574468,0.00851063829787234,0.01276595744680851,0.02340425531914894,0.0978723404255319,0.2553191489361702,0.011744680851063831,0.009702127659574468,0.01053191489361702,0.1957446808510638,0.19148936170212766,0.19361702127659575,0.17872340425531916,0.05106382978723404,0.04680851063829788,0.26595744680851063,0.2765957446808511,0.02127659574468085,0.02340425531914894,0.04468085106382979,0.0022127659574468083,-0.027659574468085108,0.01702127659574468,-0.010638297872340425,0.00851063829787234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sviatoslav Mykhailiuk,2024,0.0249,136021000,4,0,0.0249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gary Harris,2024,0.0533,136021000,2,1,0.0533,5.531914893617022,0.6170212765957447,1.148936170212766,0.574468085106383,0.5106382978723404,0.05106382978723404,0.11702127659574468,0.009382978723404255,0.02978723404255319,0.08085106382978723,0.007893617021276595,0.02127659574468085,0.036170212765957444,0.012723404255319148,0.012106382978723403,0.01276595744680851,0.01702127659574468,0.016085106382978723,0.00851063829787234,0.02553191489361702,0.036170212765957444,0.03404255319148936,0.019148936170212766,0.006382978723404255,0.01276595744680851,0.036170212765957444,0.1468085106382979,0.2,0.012489361702127659,0.014680851063829787,0.0032340425531914895,0.04680851063829788,0.12978723404255318,0.08723404255319148,0.19361702127659575,0.04042553191489361,0.02127659574468085,0.18936170212765957,0.24893617021276596,0.02340425531914894,0.031914893617021274,0.057446808510638304,0.0021063829787234044,-0.04893617021276595,0.02340425531914894,-0.02553191489361702,0.006382978723404255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
De'Anthony Melton,2024,0.0911999999999999,136021000,1,0,0.0911999999999999,3.234042553191489,0.5319148936170213,0.8085106382978723,0.7021276595744681,0.5723404255319149,0.07872340425531915,0.20212765957446807,0.008212765957446808,0.0425531914893617,0.11914893617021276,0.007659574468085106,0.03404255319148936,0.08085106382978723,0.009042553191489361,0.010489361702127659,0.036170212765957444,0.04468085106382979,0.01776595744680851,0.014893617021276595,0.06382978723404255,0.07872340425531915,0.06382978723404255,0.03404255319148936,0.00851063829787234,0.02127659574468085,0.04680851063829788,0.23617021276595743,0.2851063829787234,0.011340425531914894,0.012638297872340425,0.004659574468085107,0.06382978723404255,0.26382978723404255,0.16170212765957445,0.32765957446808514,0.06170212765957447,0.02978723404255319,0.19148936170212766,0.3893617021276596,0.01702127659574468,0.02978723404255319,0.04468085106382979,0.0021063829787234044,-0.014893617021276595,0.02553191489361702,0.010638297872340425,0.014893617021276595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny Juzang,2024,0.022,136021000,4,1,0.022,5.276595744680851,0.46808510638297873,0.425531914893617,0.10638297872340426,0.39574468085106385,0.055319148936170216,0.11702127659574468,0.009872340425531916,0.03404255319148936,0.08297872340425531,0.008851063829787233,0.02127659574468085,0.036170212765957444,0.01225531914893617,0.012957446808510638,0.010638297872340425,0.014893617021276595,0.015191489361702127,0.00851063829787234,0.031914893617021274,0.03829787234042553,0.02553191489361702,0.00425531914893617,0.002127659574468085,0.014893617021276595,0.031914893617021274,0.15319148936170213,0.20425531914893616,0.013191489361702127,0.014893617021276595,0.0027021276595744683,0.04468085106382979,0.18085106382978725,0.1127659574468085,0.17872340425531916,0.010638297872340425,0.010638297872340425,0.2148936170212766,0.30851063829787234,0.00851063829787234,0.0,0.00851063829787234,0.001,-0.031914893617021274,-0.04680851063829788,-0.07872340425531915,-0.00425531914893617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haywood Highsmith,2024,0.037,136021000,2,1,0.037,6.297872340425532,0.574468085106383,1.4042553191489362,0.5531914893617021,0.4404255319148936,0.04893617021276595,0.10638297872340426,0.009893617021276595,0.02553191489361702,0.06170212765957447,0.008425531914893617,0.02553191489361702,0.04468085106382979,0.011957446808510639,0.012361702127659574,0.006382978723404255,0.010638297872340425,0.013595744680851065,0.02127659574468085,0.04680851063829788,0.06808510638297872,0.02340425531914894,0.01702127659574468,0.010638297872340425,0.010638297872340425,0.03829787234042553,0.12978723404255318,0.23617021276595743,0.012489361702127659,0.012425531914893616,0.0023191489361702126,0.1127659574468085,0.2574468085106383,0.1851063829787234,0.15319148936170213,0.04042553191489361,0.04468085106382979,0.19148936170212766,0.26382978723404255,0.02340425531914894,0.04042553191489361,0.06595744680851064,0.002297872340425532,-0.03829787234042553,0.02340425531914894,-0.014893617021276595,0.010638297872340425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dario Saric,2024,0.0368,136021000,2,0,0.0368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Paul,2024,0.0781,136021000,1,0,0.0781,4.25531914893617,0.8085106382978723,1.2340425531914894,0.3829787234042553,0.5617021276595744,0.07659574468085106,0.1723404255319149,0.009382978723404255,0.027659574468085108,0.07659574468085106,0.007893617021276595,0.04680851063829788,0.09361702127659575,0.010595744680851064,0.011170212765957447,0.014893617021276595,0.019148936170212766,0.017595744680851063,0.006382978723404255,0.07659574468085106,0.08297872340425531,0.14468085106382977,0.02553191489361702,0.002127659574468085,0.027659574468085108,0.04042553191489361,0.1957446808510638,0.3127659574468085,0.011574468085106383,0.009574468085106383,0.0023617021276595746,0.027659574468085108,0.30638297872340425,0.16808510638297874,0.7106382978723403,0.04680851063829788,0.00851063829787234,0.2851063829787234,0.33191489361702126,0.055319148936170216,0.036170212765957444,0.09148936170212765,0.0028936170212765957,-0.00425531914893617,0.02553191489361702,0.02127659574468085,0.02553191489361702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vit Krejci,2024,0.0154,136021000,4,1,0.0154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andre Drummond,2024,0.0356,136021000,2,0,0.0356,4.617021276595745,0.6382978723404256,1.6808510638297873,0.2127659574468085,0.3638297872340426,0.07234042553191489,0.12978723404255318,0.011829787234042554,0.0,0.0,0.0,0.07234042553191489,0.1276595744680851,0.011914893617021277,0.011829787234042554,0.03404255319148936,0.05957446808510638,0.012595744680851064,0.07234042553191489,0.11914893617021276,0.19148936170212766,0.010638297872340425,0.019148936170212766,0.01276595744680851,0.02127659574468085,0.03829787234042553,0.17872340425531916,0.48936170212765956,0.01225531914893617,0.0001276595744680851,0.009659574468085106,0.4574468085106383,0.7957446808510638,0.623404255319149,0.08723404255319148,0.057446808510638304,0.07659574468085106,0.26170212765957446,0.4531914893617021,0.04893617021276595,0.055319148936170216,0.10425531914893618,0.0037234042553191487,0.01702127659574468,-0.014893617021276595,0.002127659574468085,0.014893617021276595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Drew Eubanks,2024,0.0356,136021000,2,0,0.0356,7.212765957446808,0.5531914893617021,1.5957446808510638,0.1276595744680851,0.33191489361702126,0.0425531914893617,0.07234042553191489,0.012787234042553192,0.0,0.0,0.02127659574468085,0.0425531914893617,0.0702127659574468,0.012680851063829787,0.012914893617021276,0.02127659574468085,0.02553191489361702,0.01646808510638298,0.02978723404255319,0.06170212765957447,0.09148936170212765,0.01702127659574468,0.00851063829787234,0.01702127659574468,0.01702127659574468,0.031914893617021274,0.10851063829787233,0.30638297872340425,0.01372340425531915,0.0002553191489361702,0.007829787234042552,0.22340425531914893,0.4276595744680851,0.33191489361702126,0.15319148936170213,0.02340425531914894,0.0978723404255319,0.3659574468085106,0.2808510638297872,0.03404255319148936,0.03404255319148936,0.06595744680851064,0.00274468085106383,-0.0425531914893617,0.01702127659574468,-0.02553191489361702,0.00425531914893617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
